sample_index,condition,distortion_type,severity_level,clean_reference_f1,distorted_clean_control_f1,restored_clean_control_f1,distorted_distortion_aware_f1
4278,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
4674,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1608,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.6666666865348816,0.6666666865348816
2296,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5294,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3118,Motion Blur L4,motion_blur,4,1.0,1.0,0.800000011920929,0.800000011920929
3823,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,0.6666666865348816
793,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.5,0.6666666865348816
1768,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
3217,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
743,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
3008,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.0,1.0
894,Motion Blur L4,motion_blur,4,0.4000000059604645,0.6666666865348816,0.6666666865348816,0.5
1767,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5274,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2342,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3520,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.4000000059604645,0.5
265,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,1.0
1887,Motion Blur L4,motion_blur,4,1.0,0.8571428656578064,0.8571428656578064,0.8571428656578064
1342,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
1599,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
3229,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.800000011920929
4009,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5480,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.800000011920929,0.6666666865348816
2265,Motion Blur L4,motion_blur,4,0.800000011920929,0.800000011920929,0.800000011920929,0.5
4996,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,1.0
5084,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2889,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3310,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3523,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.6666666865348816,0.6666666865348816
5772,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4655,Motion Blur L4,motion_blur,4,1.0,1.0,0.6666666865348816,1.0
32,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2979,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5447,Motion Blur L4,motion_blur,4,0.8571428656578064,0.5,0.4000000059604645,0.6666666865348816
5590,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2264,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.6666666865348816
2961,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4943,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1205,Motion Blur L4,motion_blur,4,1.0,1.0,0.800000011920929,0.800000011920929
178,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
3125,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.0
5561,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
247,Motion Blur L4,motion_blur,4,0.800000011920929,1.0,0.800000011920929,1.0
3646,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1388,Motion Blur L4,motion_blur,4,0.800000011920929,1.0,0.6666666865348816,0.800000011920929
4889,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
567,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4121,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,1.0
1472,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3248,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1826,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
1657,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
306,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
471,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
690,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4741,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
74,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.800000011920929
5053,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2566,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4685,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
491,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4483,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1274,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
964,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
1844,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
3195,Motion Blur L4,motion_blur,4,0.800000011920929,0.6666666865348816,0.5,0.800000011920929
4623,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3859,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
3271,Motion Blur L4,motion_blur,4,1.0,1.0,0.0,1.0
3749,Motion Blur L4,motion_blur,4,0.6666666865348816,0.2857142984867096,0.3333333432674408,0.8888888955116272
5545,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,1.0
984,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.6666666865348816
4865,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5415,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1418,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
494,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,0.5
1226,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
5060,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,1.0
3477,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
358,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.5,1.0
3353,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
5646,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
1839,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3443,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2355,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3936,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1603,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
4357,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,1.0,1.0
4457,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.0
3110,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
5681,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
55,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5542,Motion Blur L4,motion_blur,4,0.800000011920929,0.6666666865348816,0.5,0.5
4874,Motion Blur L4,motion_blur,4,0.5,0.0,0.0,0.800000011920929
2080,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.6666666865348816,0.5
2074,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3717,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4072,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
152,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2626,Motion Blur L4,motion_blur,4,1.0,0.5,0.5,0.800000011920929
2841,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.5
742,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2911,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,1.0
5538,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
2021,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3371,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3559,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2510,Motion Blur L4,motion_blur,4,1.0,1.0,0.800000011920929,1.0
4444,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
919,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4914,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2349,Motion Blur L4,motion_blur,4,0.5,1.0,0.6666666865348816,0.4000000059604645
1135,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1439,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
791,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1232,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
663,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2335,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4903,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2908,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
5656,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4584,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
413,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
1503,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1269,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3132,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,0.0,1.0
4832,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2298,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
4485,Motion Blur L4,motion_blur,4,0.0,0.6666666865348816,0.0,0.6666666865348816
3236,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
5260,Motion Blur L4,motion_blur,4,1.0,1.0,0.0,1.0
3061,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
493,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.0,1.0
3067,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4726,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
511,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2633,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4427,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2169,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,1.0
1145,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
720,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
266,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
2316,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
3156,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1835,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,1.0,1.0
2940,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.0
912,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.4000000059604645
2968,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4670,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5645,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
734,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
3237,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1048,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2366,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1459,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.800000011920929
5284,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5
1622,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
966,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4518,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.5
2775,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4417,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
1658,Motion Blur L4,motion_blur,4,1.0,0.5,0.6666666865348816,1.0
1100,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
5074,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2469,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.6666666865348816
3057,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4392,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4662,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
1997,Motion Blur L4,motion_blur,4,0.6666666865348816,0.0,0.0,0.4000000059604645
4595,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
4251,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
892,Motion Blur L4,motion_blur,4,1.0,0.800000011920929,0.800000011920929,0.8571428656578064
3631,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2963,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2642,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,1.0,1.0
5435,Motion Blur L4,motion_blur,4,0.3333333432674408,0.5714285969734192,0.5714285969734192,0.3333333432674408
3720,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.5,0.5
1555,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,0.6666666865348816
3436,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2855,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5129,Motion Blur L4,motion_blur,4,0.800000011920929,0.4000000059604645,0.4000000059604645,0.800000011920929
1855,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
1933,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2188,Motion Blur L4,motion_blur,4,0.6666666865348816,1.0,0.6666666865348816,0.6666666865348816
775,Motion Blur L4,motion_blur,4,0.6666666865348816,0.800000011920929,0.800000011920929,0.6666666865348816
68,Motion Blur L4,motion_blur,4,0.5,0.6666666865348816,0.6666666865348816,0.6666666865348816
2173,Motion Blur L4,motion_blur,4,0.6666666865348816,0.5,0.5,1.0
437,Motion Blur L4,motion_blur,4,1.0,0.0,0.5,0.5
4998,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,0.6666666865348816
5062,Motion Blur L4,motion_blur,4,1.0,0.0,0.0,1.0
108,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2603,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
3938,Motion Blur L4,motion_blur,4,0.800000011920929,0.0,0.0,0.5
5707,Motion Blur L4,motion_blur,4,1.0,0.0,0.6666666865348816,1.0
4273,Motion Blur L4,motion_blur,4,0.5,0.5,0.5,0.5
332,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.5,0.5
610,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
631,Motion Blur L4,motion_blur,4,0.0,0.0,0.0,0.0
4742,Motion Blur L4,motion_blur,4,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
614,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,1.0
3555,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
2097,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
1696,Motion Blur L4,motion_blur,4,0.8571428656578064,0.6666666865348816,0.8571428656578064,0.6666666865348816
4332,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
5304,Motion Blur L4,motion_blur,4,1.0,0.0,1.0,1.0
3349,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3914,Motion Blur L4,motion_blur,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
5256,Motion Blur L4,motion_blur,4,1.0,1.0,1.0,1.0
564,Motion Blur L4,motion_blur,4,0.6666666865348816,0.6666666865348816,1.0,0.5
